tic_id,n_sectors
149475098,10
389869337,10
389865710,10
150066550,10
150393796,10
350341753,10
150188659,10
31379617,10
150065945,10
302396416,10
350653658,10
389919362,10
260187599,10
260159769,10
140996421,10
150097991,10
150068119,10
350621275,10
350621019,10
350619243,10
350343619,10
167121003,10
167089732,10
167085521,10
41463282,10
41462913,10
149628034,10
391948977,10
404800309,10
260046422,10
260045375,10
140935469,10
404933915,10
404930211,10
141627846,10
141627126,10
350562853,10
350562124,10
404855494,10
149450435,10
404851968,10
404851658,10
41261064,10
138074750,10
350561808,10
309618094,10
149539292,10
150063444,10
260042074,10
404934120,10
404934011,10
150164774,10
313194972,10
313144297,10
350345533,10
150320235,10
150319639,10
150029918,10
41230546,10
150428173,10
149218890,10
150300870,10
149247623,10
179639033,10
141811368,10
179512164,10
179507124,10
167169829,10
41228237,10
31308205,10
41113406,10
138168262,10
41032744,10
40977330,10
41087538,10
41087248,10
179439373,10
31273008,10
350479891,10
149269622,10
350445929,10
350443391,10
149253173,10
41109040,10
41108888,10
137983527,10
765180733,10
737495943,10
737490894,10
374858703,10
374861473,10
277101026,10
277100703,10
149600639,10
142016907,10
277103906,10
277103687,10
277101323,10
277101256,10
137985716,10
766068759,9
41229386,9
41089555,9
374859044,9
179436383,9
179437721,9
373986022,9
278684025,9
166971528,9
141423371,9
737283511,9
31604176,9
31604303,9
31604551,9
31527078,9
31527115,9
374941285,9
150249606,9
40975922,9
40975950,9
40976164,9
40976586,9
40976749,9
312814091,9
374909017,9
374910314,9
150108205,9
373843731,9
278685317,9
374911241,9
350433035,9
350433243,9
350433946,9
179241385,9
41228489,9
350478835,9
31268024,9
31269391,9
149269965,9
149271303,9
179439059,9
41088155,9
41088619,9
40975842,9
309755797,9
150389127,9
179441193,9
179508816,9
179575669,9
179634514,9
350480436,9
350518308,9
41034828,9
41083208,9
41170928,9
141713189,9
231741055,9
179637067,9
149248969,9
149220445,9
149914329,9
149930994,9
41229162,9
41083221,9
167084349,9
167084916,9
167085180,9
167303335,9
278775533,9
167306694,9
167304967,9
167304994,9
141979734,9
142014503,9
141335553,9
150034948,9
179214959,9
41254937,9
350520311,9
309700460,9
149252225,9
374996773,9
736627638,9
737056520,9
167553982,9
167555039,9
735829780,9
735869342,9
179040325,9
41335086,9
313240124,9
141809962,9
149220378,9
150395529,9
40719772,9
309703302,9
309657054,9
309657720,9
350522254,9
150164523,9
41365130,9
149444545,9
149444563,9
149445928,9
735230697,9
735360704,9
375033146,9
375034775,9
150141813,9
167250296,9
372852043,9
149216551,9
404853615,9
167201105,9
140932876,9
140935044,9
41254954,9
260042414,9
257721780,9
149538123,9
149539101,9
150166711,9
167419950,9
149179607,9
391810774,9
400025557,9
150168785,9
41337525,9
138169785,9
141281742,9
141282097,9
150106601,9
150107214,9
278779134,9
278780359,9
375057431,9
150361513,9
278825345,9
149988216,9
270477165,9
167571192,9
149302507,9
350343297,9
167089191,9
140936810,9
260042505,9
140966607,9
140993620,9
350562918,9
167550342,9
149422096,9
149422911,9
735171154,9
735188171,9
176872304,9
141267791,9
261377842,9
278826056,9
278863757,9
140998337,9
141610661,9
302381397,9
302381745,9
400093704,9
400103802,9
141869060,9
141909098,9
149178675,9
167417494,9
138108399,9
150188097,9
149626644,9
141623866,9
350619410,9
350620039,9
364590678,9
376539888,9
376540273,9
375056507,9
375056704,9
375056752,9
261107200,9
364327598,9
141479412,9
141976598,9
150298433,9
149175911,9
260159673,9
389570172,9
389920400,9
149161200,9
149174992,9
138107363,9
138107841,9
141480953,9
734315873,9
176873680,9
141187625,9
382027988,9
149479352,9
260188015,9
389506413,9
389563717,9
389568798,9
149626650,9
260190023,9
389747659,9
389751082,9
389795430,9
278897960,9
382032911,9
382032993,9
364303554,9
364306244,9
278955182,9
734494722,9
729568672,9
730764381,9
31388194,9
31409615,9
31410133,9
31412215,9
350335633,9
41527074,9
149474494,9
149478361,9
167416504,9
149156180,9
141607898,9
389743328,9
731049630,9
731282597,9
141187719,9
260657395,9
141211966,9
141215141,9
382041735,9
150244720,9
350742478,9
389503806,9
260268310,9
293225105,9
293268006,9
260241246,9
150246925,9
364303507,9
382032129,9
154340663,9
149576407,9
260653938,9
149934590,9
382043269,9
357185902,9
357233647,9
425081069,9
41533230,9
41590620,9
41591536,9
41596856,9
389369718,9
176931562,9
176934053,9
727859187,9
728090519,9
705244482,9
382066323,9
142106969,9
150247869,9
150162739,9
141915003,9
260304085,9
141091923,9
260351621,9
149121086,9
149664212,9
150146541,9
150146700,9
150147276,9
278989361,9
260637875,9
142109874,9
149497980,9
278989828,9
149307780,9
31412845,9
350274791,9
141032422,9
382268131,9
293221358,9
279464768,9
670868877,9
680161894,9
685155852,9
149573437,9
350861038,9
468832904,9
350821320,9
31513962,9
31513988,9
260353889,9
149040234,9
149060456,9
176960293,9
55403826,9
141771831,9
31512788,9
31512983,9
150440860,9
167366577,9
150443513,9
382186548,9
260503373,9
142110383,9
287298304,9
350860188,9
167011852,9
149573264,9
150145337,9
150145800,9
280865270,9
167364131,9
167364585,9
150099079,9
382245506,9
141913994,9
150188778,9
150189745,9
150032755,9
382268047,9
141096270,9
150143153,9
150143209,9
150143424,9
31514067,9
31526716,9
31526975,9
167124706,9
149542538,9
382245063,9
445804831,9
456262428,9
468827257,9
142144915,9
260471064,9
150102768,9
149037363,9
149037374,9
382200208,9
350444413,9
138131841,9
179309775,9
41083258,9
737319717,9
737382614,9
737432480,9
374912476,9
142052187,9
276947377,9
31604105,9
31604147,9
737294074,9
765199440,9
743583734,9
737472445,9
141412823,9
137995653,8
737478419,8
373842899,8
350434168,8
41173308,8
141681645,8
312831079,8
149306361,8
350432918,8
40717365,8
407663579,8
167084404,8
167168646,8
167169968,8
167303162,8
374944647,8
276865898,8
142084091,8
150032882,8
260414929,8
167368379,8
167368416,8
149625580,8
141542969,8
350843733,8
150274615,8
141122468,8
167126007,8
149541777,8
149541841,8
456261803,8
468797613,8
348839936,8
348840631,8
382266875,8
468926838,8
149351679,8
149391403,8
141771908,8
141769983,8
31513047,8
142143740,8
150513675,8
167365380,8
150101564,8
149394036,8
149902658,8
382246151,8
150391997,8
150032786,8
705186102,8
382146977,8
382147592,8
328798765,8
468874310,8
468884079,8
468922005,8
141544281,8
350822345,8
167204815,8
138026606,8
350763603,8
350764642,8
350765457,8
382266488,8
382266780,8
260635268,8
382099717,8
142109447,8
278990528,8
149542960,8
177242966,8
149306769,8
418341995,8
31509423,8
417670552,8
141713989,8
141755600,8
293220470,8
150149319,8
703221646,8
703257292,8
382066752,8
382067365,8
382068171,8
382269523,8
382302906,8
149107389,8
389363094,8
141546481,8
289040470,8
141943723,8
350954102,8
141182734,8
382042575,8
382042754,8
260653839,8
348839209,8
357243349,8
41590303,8
41591638,8
177253730,8
149473127,8
260244028,8
389371209,8
389434700,8
389441413,8
350716054,8
167042036,8
733923414,8
724186114,8
328774870,8
176935657,8
149392574,8
150245403,8
167042110,8
167046341,8
260297869,8
149102688,8
293269633,8
141910178,8
260192723,8
260193252,8
41526881,8
31385803,8
364301761,8
149575810,8
149934554,8
382043297,8
382043308,8
167249879,8
364326384,8
142105728,8
382031347,8
167007926,8
41529189,8
149156065,8
389671302,8
350709499,8
730961367,8
731064273,8
731307938,8
733354314,8
733810015,8
382044361,8
260656374,8
734443038,8
149423222,8
733852443,8
382029256,8
167342784,8
364322527,8
167247123,8
389743523,8
389564700,8
389567330,8
389795551,8
389866617,8
389869955,8
350656848,8
167247177,8
167249700,8
375090561,8
376588128,8
376590693,8
261059467,8
261135668,8
364327739,8
293273269,8
150297088,8
150298326,8
149160867,8
140996334,8
41530109,8
138107141,8
278895338,8
734377447,8
734425791,8
140996629,8
140996654,8
350653232,8
400095700,8
149179226,8
41458079,8
350336291,8
350336454,8
150186826,8
150395009,8
41486002,8
167419371,8
150066930,8
350619082,8
150067073,8
150067087,8
278824989,8
270471727,8
41460940,8
149305792,8
41463811,8
149973879,8
140935850,8
260043798,8
260074763,8
260076675,8
149423152,8
167603388,8
382027861,8
375058760,8
141268690,8
141269916,8
149217658,8
404854760,8
167422469,8
150063031,8
138169637,8
404809554,8
140998745,8
396737942,8
141810529,8
350344761,8
41335365,8
41362000,8
41363877,8
149450404,8
141279552,8
375057545,8
372908494,8
150251072,8
150269796,8
150269856,8
150271780,8
31527282,8
735662537,8
179120633,8
41333410,8
141810064,8
167572080,8
167600488,8
321219021,8
736410535,8
167549203,8
150359842,8
141283010,8
141333591,8
373530212,8
167338893,8
41230412,8
41231287,8
41254308,8
350345619,8
141682589,8
350519807,8
350520090,8
350521275,8
309700386,8
407635039,8
736960860,8
737185905,8
764876147,8
766162694,8
141411009,8
142017587,8
179382779,8
142017690,8
142018274,8
149252961,8
313142195,8
166974307,8
141422096,8
766067615,8
374942153,8
312812867,8
150108389,8
150108711,8
142144729,8
142145170,8
382189128,8
138132615,8
179372935,8
41083311,8
767021222,8
99503886,8
277301156,8
149499292,8
31528728,8
31529973,8
31533062,8
167126105,8
765198625,8
137983977,8
167163909,7
260078558,7
140963107,7
260044594,7
374858334,7
149502891,7
167306229,7
278684615,7
166970250,7
167164880,7
737365140,7
400103250,7
149973281,7
400092776,7
400093775,7
400095301,7
138415517,7
149914072,7
150429987,7
309656203,7
309698470,7
141408295,7
141411184,7
142016767,7
142048746,7
373920524,7
149179763,7
260127839,7
391887988,7
167420753,7
167420834,7
167422211,7
149252476,7
149248053,7
374908396,7
374908688,7
736546506,7
736743909,7
312812518,7
293347429,7
302362123,7
141610546,7
350480038,7
310897084,7
41088866,7
149268934,7
150275592,7
141611489,7
350655506,7
141610403,7
389865900,7
138167754,7
41113252,7
167602545,7
167571989,7
141713380,7
302362581,7
41230180,7
41230322,7
350711572,7
141000738,7
141004813,7
389570795,7
167416137,7
389564658,7
389566506,7
140999455,7
142082604,7
142082742,7
167304461,7
141980517,7
149423021,7
141000500,7
149160058,7
350711064,7
293271734,7
293272405,7
293224828,7
41231758,7
179214268,7
179214292,7
260243947,7
389371996,7
167042472,7
167044390,7
167044524,7
167046893,7
350740342,7
149106873,7
734371082,7
150106486,7
734441945,7
149423436,7
150356135,7
350743600,7
289040197,7
149126329,7
260269906,7
149992479,7
260269493,7
41255491,7
41258373,7
179037029,7
41258834,7
150270373,7
149932785,7
375032752,7
375033634,7
733969951,7
382268453,7
382302205,7
382303508,7
260299154,7
41337538,7
276859959,7
375037375,7
278823665,7
732298289,7
732351352,7
732623561,7
41458738,7
41461007,7
41461035,7
167525968,7
350763526,7
350764206,7
141542033,7
149059773,7
41483279,7
167087532,7
260355159,7
382259125,7
382260242,7
141941986,7
141033880,7
350822259,7
150361243,7
370225249,7
328667403,7
729436017,7
167206752,7
41486474,7
31381636,7
382256203,7
382256863,7
150391525,7
350336790,7
350341513,7
176931568,7
728301418,7
728589581,7
261417524,7
270474315,7
375058315,7
141268301,7
150273712,7
149902452,7
41528411,7
41590396,7
41590400,7
382198579,7
141527571,7
141528003,7
141528052,7
141528060,7
417652824,7
350295193,7
141754709,7
141755422,7
141755459,7
71103363,7
261375251,7
141270407,7
141151755,7
382187616,7
382198164,7
417728778,7
382187251,7
141770810,7
348842369,7
376589256,7
261157012,7
70999666,7
328778608,7
328798400,7
31511559,7
150032410,7
425068758,7
286133865,7
350858673,7
382157951,7
382158987,7
382160088,7
382160311,7
150322913,7
138045547,7
428891081,7
141479190,7
705254744,7
705257230,7
279953886,7
149572342,7
350861890,7
382147949,7
141154236,7
150438314,7
445795652,7
149497903,7
382144760,7
278991274,7
350929454,7
350932009,7
456256950,7
167248697,7
703181134,7
703236147,7
456257172,7
260606468,7
260635563,7
260636286,7
260637835,7
382069622,7
167122528,7
382066228,7
141944447,7
278988418,7
468860051,7
468874504,7
468884446,7
278897617,7
154338873,7
675143650,7
149935338,7
357233448,7
382045019,7
260656210,7
141214653,7
278986957,7
150191661,7
358459001,7
149390585,7
167340438,7
166975638,7
278901108,7
278958623,7
278959991,7
141806737,7
348839367,7
766115338,7
350581860,7
167524371,7
309615966,7
141824150,7
141826229,7
167201200,7
167202892,7
277300196,7
765345227,7
99391575,7
166970155,6
321041369,6
31528286,6
737457250,6
737500851,6
400095573,6
350584229,6
302426017,6
142089212,6
149600384,6
278954946,6
364322406,6
150272570,6
339533285,6
141772292,6
141871735,6
141611985,6
404975352,6
150166397,6
149973196,6
350561105,6
149934305,6
356641568,6
358402391,6
260654333,6
260657742,6
278986868,6
150244998,6
382043066,6
396817255,6
396817473,6
399962207,6
400010678,6
141823504,6
167166078,6
167570550,6
260659382,6
670212234,6
670730070,6
670763044,6
670881971,6
468897559,6
468920804,6
468941120,6
373848724,6
141413310,6
154340830,6
150165018,6
260079846,6
391814467,6
141769277,6
141769702,6
260638821,6
468859681,6
468883267,6
350620274,6
350621959,6
167421481,6
141682873,6
141822908,6
407662145,6
149501866,6
149502463,6
736588214,6
167551882,6
167552318,6
167554282,6
40890363,6
149479624,6
278900893,6
456257042,6
456263109,6
312812096,6
309789424,6
302380296,6
302381442,6
389924946,6
140995815,6
150296832,6
149175562,6
141610601,6
141610623,6
141156018,6
150438237,6
445796320,6
445799588,6
350930032,6
350934641,6
279950922,6
350481145,6
40978063,6
41031676,6
41081994,6
350477538,6
179383005,6
389742465,6
389750430,6
389865785,6
389866161,6
350443622,6
149273522,6
705188364,6
141480778,6
705241222,6
260537489,6
735593286,6
278724767,6
142016231,6
374910986,6
87302452,6
167601104,6
149158721,6
141607108,6
141608887,6
179243145,6
141001456,6
141006895,6
167416896,6
150442974,6
382148384,6
260502389,6
176981409,6
150322322,6
138025264,6
141334144,6
142014620,6
149423111,6
321578632,6
293271908,6
150033388,6
376591459,6
376591698,6
286134300,6
150033637,6
150033920,6
179214048,6
179236743,6
150028833,6
167307018,6
167309606,6
278780044,6
734449329,6
141545060,6
41233766,6
41233965,6
31315474,6
313193935,6
149543113,6
348842703,6
313193944,6
260303738,6
150433318,6
260266336,6
41254454,6
141546693,6
322549898,6
322578865,6
150107289,6
276788722,6
176875887,6
176876104,6
260306086,6
260298533,6
149977015,6
41336498,6
724211062,6
725276508,6
726143505,6
260475051,6
150103472,6
141127543,6
142151910,6
148573837,6
418342346,6
418346103,6
41361917,6
375035936,6
375035945,6
375036534,6
278822243,6
150359198,6
372851675,6
41363846,6
141030392,6
289947393,6
167525987,6
31383402,6
149348257,6
328798728,6
261396795,6
375062026,6
375063571,6
177257042,6
260364632,6
260352192,6
150437821,6
141543318,6
375056277,6
375056282,6
149988225,6
176933887,6
372852480,6
372908153,6
260416162,6
382201576,6
382202262,6
382245719,6
149913593,6
350333499,6
138074512,6
150186915,6
141913647,6
150189826,6
149539842,6
350823717,6
150393140,6
150395322,6
41488112,6
328777259,6
328777684,6
276793771,6
167207517,6
141089304,6
138046781,6
138071942,6
138073313,6
137984230,6
99473228,6
141627870,6
167417549,6
149214836,6
149214866,6
141826835,6
350562135,6
137985027,6
142048691,6
99432328,6
137986311,6
137986338,5
99435320,5
99432689,5
137995748,5
350563102,5
350581967,5
149450428,5
141870744,5
138169130,5
138169310,5
150165034,5
167203810,5
309655017,5
350560633,5
138170394,5
400011738,5
400026257,5
149935510,5
357185859,5
357242304,5
350332541,5
150188448,5
350841664,5
150392467,5
150395061,5
31410749,5
350332502,5
176931042,5
328664550,5
328722542,5
328776139,5
328778095,5
167207809,5
41487265,5
138046559,5
138072717,5
364588669,5
364589832,5
149630625,5
149630677,5
382259082,5
287409203,5
167415721,5
167206626,5
141280450,5
375055972,5
728119654,5
149988847,5
375057695,5
375059392,5
261239571,5
149903250,5
150102127,5
417728463,5
418342560,5
375037872,5
372851624,5
322347050,5
322347559,5
167525890,5
350334730,5
350334963,5
382198184,5
350842209,5
141526828,5
287010606,5
417671464,5
339427399,5
141808431,5
313242090,5
322463895,5
322581821,5
372908412,5
167307005,5
150356967,5
141547045,5
260350307,5
382302216,5
350345256,5
350345331,5
41335601,5
364589904,5
71104966,5
727437883,5
350844179,5
150142157,5
280865000,5
167364632,5
382186673,5
142143886,5
260472806,5
260474697,5
150030353,5
31415158,5
31506338,5
31508405,5
364591223,5
382303596,5
149991793,5
41335298,5
350716058,5
389445119,5
373559854,5
373597702,5
167338643,5
276861663,5
278780325,5
278821163,5
167550490,5
350744162,5
288980956,5
289040091,5
41233160,5
31314990,5
31315611,5
418348688,5
376539957,5
376588499,5
376590347,5
71037909,5
71039043,5
71042486,5
71042665,5
71099944,5
150324086,5
176985907,5
150032737,5
138022723,5
176980089,5
179238133,5
41232141,5
389434483,5
150322285,5
150323750,5
138024649,5
138027840,5
703239056,5
705175473,5
167550588,5
167550747,5
278776755,5
374945558,5
141335489,5
176870775,5
735174639,5
293270003,5
150029474,5
150033237,5
350433667,5
167417047,5
389671574,5
350709340,5
31307810,5
150321252,5
41229812,5
41230591,5
41230918,5
141910230,5
141001699,5
389566462,5
286948415,5
142142586,5
382157738,5
382186585,5
379203908,5
705195600,5
705195916,5
705243979,5
705247077,5
445715549,5
445759837,5
445777576,5
382145909,5
87251422,5
374911572,5
142053500,5
374943662,5
278726974,5
321107700,5
41171863,5
302397954,5
302398417,5
350655948,5
138131033,5
138131523,5
31308857,5
31310253,5
31313288,5
389674804,5
141685343,5
138133474,5
176870742,5
735247343,5
278866388,5
278866611,5
364328259,5
141154669,5
445794505,5
445800446,5
260604500,5
279462605,5
350860908,5
445804762,5
382028487,5
382030618,5
40977499,5
350477909,5
350479529,5
310920858,5
41085863,5
149253433,5
150275680,5
703076683,5
703105389,5
703136900,5
703160537,5
703181824,5
703182821,5
703187555,5
260607849,5
167343388,5
468805476,5
31273417,5
309791057,5
150066811,5
350656785,5
260162643,5
260164597,5
150067366,5
309702563,5
407633545,5
179636148,5
40801410,5
350519047,5
321107985,5
142081999,5
277027386,5
277099661,5
374861272,5
149444868,5
141680245,5
141680837,5
382030666,5
278899870,5
468807489,5
468809479,5
468810471,5
468827515,5
382066736,5
141485660,5
468840836,5
468874555,5
468885686,5
348839640,5
142105105,5
396774036,5
350619866,5
350622392,5
350652356,5
350652444,5
176957137,5
670738388,5
670890232,5
379203926,5
468893268,5
468917396,5
320947341,5
374860079,5
374860586,5
142018015,5
141413120,5
166969320,5
141682021,5
260128480,5
140998672,5
391811655,5
53085065,5
260656400,5
358402551,5
358458856,5
55101449,5
400095425,5
138471328,5
149629162,5
400007705,5
150429930,5
40722575,5
141823775,5
309657644,5
167554747,5
382031343,5
154339760,5
137984203,5
167164631,5
166972764,5
31533348,5
737446564,5
150062222,5
150063841,5
150064695,5
260002982,5
350584003,5
55105457,5
142091809,5
339505131,5
339537188,5
306109597,5
309614842,5
302426993,5
141621503,5
260077794,5
149176642,5
140933429,5
140937916,5
260045104,5
404928069,5
167422218,5
374829419,5
404854787,5
743572875,5
99475498,5
99475677,5
99477362,5
277181012,5
99433079,4
11491822,4
99392236,4
11552152,4
166972655,4
142051990,4
142051398,4
142017265,4
277103579,4
277102290,4
320839063,4
320836861,4
140992329,4
82694910,4
320793758,4
320791194,4
320790248,4
320675862,4
167551926,4
736672572,4
167571529,4
736001651,4
321221187,4
150062931,4
140967325,4
140960921,4
167202822,4
350582682,4
321219880,4
374908008,4
142082235,4
321218801,4
321159503,4
321094325,4
321042299,4
87593814,4
87429655,4
167601531,4
150166526,4
167203925,4
350584436,4
302426786,4
404972202,4
260003638,4
87300822,4
150249023,4
374940526,4
374911281,4
87251197,4
735469198,4
735322182,4
167548900,4
321678148,4
321677739,4
321493471,4
321436233,4
321324334,4
321322230,4
140931550,4
400093502,4
400092082,4
400091928,4
400013186,4
321269276,4
321264918,4
735184550,4
141334274,4
374994423,4
374945392,4
373775710,4
278731882,4
167549684,4
399960550,4
396830472,4
396828402,4
231792014,4
149930948,4
149629235,4
149629083,4
321896270,4
373526197,4
321740340,4
321679615,4
322679290,4
322659192,4
276783657,4
375034591,4
167306845,4
372908456,4
322658601,4
322550178,4
322545980,4
150432038,4
150431994,4
396741201,4
396738877,4
260079719,4
350559840,4
328778022,4
328777958,4
328776923,4
310841310,4
309791498,4
179502880,4
149630595,4
150390345,4
149248793,4
407634172,4
141682931,4
167421917,4
167420751,4
364593206,4
141472622,4
375056384,4
142085513,4
375058141,4
266303268,4
176933311,4
350652868,4
260163717,4
350619029,4
150066057,4
260130412,4
302380633,4
302380091,4
278826448,4
364589246,4
364542828,4
375063426,4
142085618,4
339504051,4
339503267,4
339424993,4
31270986,4
31270527,4
310922615,4
350477150,4
41084026,4
41030765,4
350518629,4
310893574,4
71042480,4
71038757,4
260710431,4
376589519,4
375064024,4
70927365,4
70896285,4
70852182,4
70760237,4
31311393,4
138130578,4
138121909,4
138120958,4
138120068,4
141611855,4
302399089,4
389918400,4
138118769,4
70753907,4
70751186,4
70661702,4
70657445,4
70600161,4
705253357,4
149275319,4
389869245,4
389864688,4
389861409,4
389800524,4
389793772,4
705191300,4
364328142,4
379203105,4
379202111,4
705188998,4
705131448,4
705078950,4
705059914,4
703257631,4
703246383,4
703242121,4
703234857,4
703171574,4
703102843,4
703077672,4
703052913,4
31307444,4
350709110,4
302362971,4
389673914,4
350433360,4
350432980,4
41172278,4
278899328,4
167248212,4
364324766,4
167342318,4
379244340,4
702880367,4
293271684,4
140999929,4
149476885,4
389621419,4
141008244,4
141008234,4
41230597,4
41226963,4
150321183,4
31308786,4
670545862,4
670198666,4
154339761,4
154339226,4
382032469,4
348795777,4
339550380,4
141808169,4
668869976,4
350743148,4
389442198,4
389434460,4
179234579,4
150033383,4
150029448,4
668807150,4
167006257,4
260709705,4
55655482,4
55530264,4
55529580,4
149993666,4
149992242,4
41233728,4
41233601,4
55340702,4
55339898,4
55284457,4
55249175,4
176959360,4
55219038,4
53255799,4
141212548,4
53252499,4
53249605,4
53185223,4
41459777,4
141941220,4
313241756,4
141810072,4
41334160,4
260266534,4
53184031,4
53182245,4
356641554,4
468920350,4
468861482,4
468861241,4
468837115,4
468833035,4
468830848,4
41485131,4
41465344,4
149304723,4
141033441,4
141032242,4
260353006,4
288953054,4
167525039,4
41459998,4
350954654,4
141526178,4
141522442,4
141943808,4
142107242,4
468828258,4
141769961,4
468809896,4
260363478,4
149973526,4
167090271,4
167086734,4
468803450,4
456260162,4
456260074,4
456257128,4
445806189,4
279464188,4
279462246,4
260604521,4
149541646,4
149571056,4
445780570,4
382145965,4
350862787,4
350862620,4
149573010,4
445767632,4
445758647,4
350824316,4
382257378,4
150186603,4
150168859,4
138045557,4
167245287,4
445756511,4
445751830,4
445728342,4
445723902,4
444903023,4
141120958,4
141756128,4
31409157,4
138110856,4
350825312,4
444639579,4
428676468,4
138025559,4
150322365,4
167367468,4
350859387,4
350845098,4
286954708,4
286951563,4
286950574,4
286779386,4
416395752,4
416394242,4
416353983,4
416348572,4
416312756,4
416311868,4
416309828,4
416306574,4
416272244,4
416269974,4
41596711,4
41594932,4
176982344,4
348842981,4
31413568,4
348842478,4
287061366,4
287059268,4
287059204,4
287056096,4
350842547,4
416457706,4
416441292,4
382186972,4
167364571,4
142110493,4
150143665,4
287170889,4
420574901,4
418344969,4
417729642,4
260418991,4
149037832,4
150101688,4
417676091,4
350294890,4
416478181,4
99540776,4
99506232,4
99505950,4
99501428,4
99501420,4
87249823,4
87247961,4
82969878,4
743609873,4
743608598,4
743051939,4
737521192,4
31533553,4
31529171,4
99472999,4
99435450,4
82799356,4
11490327,3
11643250,3
11670502,3
320950650,3
320945100,3
320832150,3
306245585,3
306213292,3
306212230,3
306207834,3
306115510,3
306114123,3
306064202,3
306062664,3
137986171,3
137986104,3
11490123,3
82694777,3
99475183,3
416396898,3
416395909,3
142146773,3
287124208,3
420594421,3
418348040,3
418344990,3
418343412,3
418341831,3
418341425,3
417732194,3
260419105,3
148569943,3
148569882,3
148567812,3
31382876,3
176982966,3
150324494,3
31507696,3
31506617,3
423456249,3
423231062,3
423230809,3
423002409,3
420594656,3
287006537,3
382198243,3
416442262,3
416441712,3
416441105,3
416439559,3
416436819,3
382148132,3
142117287,3
167367309,3
287123198,3
286950657,3
286843714,3
286134560,3
286134482,3
284119489,3
416384823,3
416384782,3
416383444,3
416277351,3
137998611,3
137998145,3
423461838,3
31387702,3
138110356,3
150394439,3
350341386,3
444892321,3
444865362,3
444858013,3
444837341,3
444640882,3
425085948,3
138044830,3
138043414,3
138024824,3
138024002,3
284117335,3
382148258,3
445720637,3
444912087,3
444910956,3
444906333,3
444899832,3
444898583,3
444898154,3
444897324,3
444892820,3
150272865,3
382245461,3
382244656,3
150274258,3
150273254,3
150273236,3
287063872,3
150440296,3
445779478,3
445766918,3
445759210,3
350824561,3
149970948,3
150190884,3
150190524,3
150189940,3
150186943,3
138108562,3
141543540,3
141542755,3
141033478,3
445730265,3
445729419,3
456261781,3
456258179,3
456238035,3
456236026,3
445803108,3
445802829,3
141485371,3
279460868,3
445801032,3
445800909,3
167125940,3
445800588,3
445800332,3
445799204,3
445796153,3
445784250,3
260364729,3
260364250,3
149973423,3
350343578,3
167088162,3
467150444,3
260606292,3
382069306,3
382069031,3
141186513,3
260636048,3
260610255,3
141181136,3
382068456,3
356641320,3
456264369,3
288952852,3
350954078,3
278989688,3
382066804,3
142106096,3
260639599,3
31512865,3
348842026,3
468807442,3
382258241,3
260370026,3
288951015,3
287404208,3
287403055,3
382260163,3
260368417,3
468908321,3
468908225,3
468897279,3
468897130,3
468893023,3
468885015,3
468875476,3
468871869,3
468862153,3
468838503,3
41464859,3
150149200,3
293219172,3
289922190,3
289906273,3
288979631,3
313196161,3
41332864,3
141709134,3
53184911,3
53178742,3
53150506,3
53150364,3
358402093,3
357242277,3
357238089,3
357237121,3
357186834,3
357186240,3
53020246,3
468922064,3
468908538,3
55104584,3
260653813,3
260654437,3
53255731,3
53255532,3
53255031,3
53253450,3
53186913,3
53185633,3
260299222,3
382303178,3
260350653,3
260349781,3
260304323,3
313240546,3
313240544,3
313144483,3
313144132,3
313143245,3
289040346,3
55528583,3
55485061,3
55447188,3
55395561,3
55391372,3
55374522,3
55374427,3
55285312,3
55246179,3
55215589,3
55130754,3
55125767,3
278955741,3
364303936,3
55655041,3
55647562,3
55642138,3
55642026,3
55596721,3
55530046,3
149991210,3
260270994,3
149123140,3
149122706,3
260302371,3
313195878,3
313194754,3
313194306,3
142100263,3
668878615,3
339538564,3
339534549,3
288981400,3
288980538,3
150148654,3
389325251,3
149902052,3
350716510,3
350711854,3
389370277,3
260243432,3
150029813,3
667407919,3
278959439,3
702765754,3
702764794,3
702750562,3
702739045,3
702697490,3
702667584,3
702664594,3
702474636,3
670203652,3
670190283,3
260708670,3
260708017,3
154340003,3
154339598,3
142105168,3
142104797,3
702948273,3
702908270,3
702902049,3
702892151,3
702890719,3
702857492,3
702853775,3
141911751,3
389564546,3
260241680,3
260190803,3
179239735,3
41173886,3
702847853,3
702828413,3
702798527,3
703104239,3
703057878,3
703056728,3
278895754,3
350442910,3
302379674,3
302379398,3
302379317,3
302363165,3
302362367,3
302362331,3
141713061,3
138167631,3
167342583,3
382031012,3
703043398,3
705057124,3
705055761,3
705002741,3
704999663,3
704982545,3
704938272,3
704913255,3
704905799,3
704853163,3
704795985,3
704711469,3
704624038,3
703212580,3
703209706,3
703207545,3
703152332,3
141684058,3
313142804,3
313142799,3
313142425,3
364541469,3
278865652,3
278864269,3
376596015,3
376595713,3
376595043,3
376594687,3
705122788,3
705122569,3
705122561,3
705111770,3
705085187,3
70757169,3
70749999,3
70747748,3
70746431,3
70707951,3
70705906,3
70704053,3
70658312,3
705256192,3
705223072,3
138133572,3
389864544,3
260189595,3
260189083,3
389741708,3
141684337,3
260709941,3
376593620,3
376592985,3
376589909,3
141471781,3
70930423,3
70929811,3
70927360,3
70791779,3
31310543,3
302425386,3
302398327,3
302398243,3
302397191,3
260187695,3
260187626,3
40979026,3
302379882,3
339369880,3
339267971,3
