std,ptp,roughness,p5,p95,skewness,kurtosis,tic_id,sector,cache_file,anomaly_score
0.10467384774023546,0.7149715097901562,0.11284845806971451,0.8217513842108038,1.1649039081045802,-0.1556338790391646,0.1742343400429962,141976247,90,TIC141976247_sector90.npy,0.6801029509723295
0.1051782661938271,0.7868796838529073,0.11017071810381704,0.8304080903258566,1.1628990439539486,0.14884841174511032,0.38555435491928325,141976247,87,TIC141976247_sector87.npy,0.6799369954326845
0.09900094519455896,0.8682841838007388,0.11008441254532288,0.8387621156038377,1.156504707520184,0.05832132547998956,0.7464568400336016,382303117,87,TIC382303117_sector87.npy,0.6768799670345997
0.08332721360969553,0.8968452578898134,0.0816002832028042,0.8841324339952448,1.1457502403897386,-0.008080647961027481,3.0975429676297095,350297825,97,TIC350297825_sector97.npy,0.6751232212357379
0.07478732615070152,0.8340956756470213,0.07974218981212657,0.8826215820347996,1.1205543722843518,-0.5565757642367969,4.246253120537002,350297825,90,TIC350297825_sector90.npy,0.6728871012093782
0.0019227442409207754,0.05455085059421383,0.001338837928909318,0.9979454237066295,1.0020759336411658,10.9469921372854,245.19512825412102,260162387,13,TIC260162387_sector13.npy,0.6726278494226443
0.1007435238606386,0.6976368528581294,0.10943103569827482,0.839660092999654,1.1679959956379529,0.05519943621784886,0.22670276301724046,141976247,64,TIC141976247_sector64.npy,0.671729112786409
0.10156432278715165,0.7277799980039017,0.11146164281801786,0.8346910107150133,1.168862665313641,0.041146395054620664,0.09006629510076625,141976247,63,TIC141976247_sector63.npy,0.6717214637629739
0.003075928003518564,0.08472038443439345,0.0020480177652586573,0.9966330012081247,1.003709979957239,7.369587388437996,142.7669717625359,141975926,95,TIC141975926_sector95.npy,0.6710856317464986
0.08556375172984637,0.8517148136716697,0.08451687096494404,0.8743918329028375,1.1627342372273468,0.09881461964818891,1.6576652222284443,350297825,36,TIC350297825_sector36.npy,0.6709952973884323
0.09631060529442612,0.6878410026717993,0.09759970464354864,0.8318694105343518,1.1544553821729269,0.09120028277712519,-0.05725188852271579,141976247,61,TIC141976247_sector61.npy,0.6693027853186924
0.08002634701757397,0.8582191749393911,0.08684032619692751,0.8595697554875124,1.1260861202750148,0.20067395195744703,1.1212043352117789,350297825,39,TIC350297825_sector39.npy,0.6690136446622501
0.021196491562840893,0.2811861396893265,0.00331763718799675,0.9705345545404931,1.0233690217386806,3.343850104035864,26.16070768815176,260131665,38,TIC260131665_sector38.npy,0.6672333916313524
0.000929238115382223,0.019514894864442578,0.00024762499461518465,0.9996017124242806,1.000325394724156,-14.182670497105542,229.73131566134185,350765991,87,TIC350765991_sector87.npy,0.6662240422454749
0.07698299654555522,0.8285133609101617,0.08446636207321678,0.8792885498069442,1.125887505624437,-0.10814981093815565,2.373491316365808,350297825,30,TIC350297825_sector30.npy,0.6661565884524783
0.051200944416582864,0.5847727146224646,0.01924914653499052,0.9414864839830345,1.0554480036508822,-2.47793957529607,11.711747827631433,350765919,12,TIC350765919_sector12.npy,0.6652988133249972
0.09219476050851777,0.6365041726987952,0.10030589259858984,0.8416045345328256,1.1517362200761119,-0.04416460106243481,0.3005341445677474,141976247,62,TIC141976247_sector62.npy,0.6652980623749036
0.0017781504845124742,0.041695119998234054,0.0012351671771800253,0.9980442812559521,1.0020441216544633,10.264896702185977,203.119778069081,260162387,64,TIC260162387_sector64.npy,0.6651960873111488
0.09618019996353161,0.6162733010755979,0.10292829464372763,0.8421836956888021,1.1586142532040433,0.04997523691557539,0.08173536734710796,141976247,88,TIC141976247_sector88.npy,0.6649679355193389
0.09291733359683715,0.7170782780931181,0.10043031012434564,0.8510296686695158,1.153794014093075,-0.0022005230939765824,0.4630902396279697,141976247,68,TIC141976247_sector68.npy,0.6648427605948369
0.09138268788480623,0.7317108863611729,0.09886022621062479,0.8546686287311577,1.1504817331695905,-0.06779364594843042,0.2155918260346028,141976247,94,TIC141976247_sector94.npy,0.6638369108803994
